set,rank,prop
verde,16,"zero(v_v,e2)."
verde,16,"mark(v_v,point)."
verde,16,"log(v_v,e0)."
verde,16,"verde_color_mark(v_v,""{""color"": ""gray""}"",0)."
verde,17,view(v_v).
verde,17,"encoding(v_v,e0)."
verde,17,"encoding(v_v,e1)."
verde,17,"encoding(v_v,e2)."
verde,17,"bin(v_v,e2,10)."
verde,17,"type(v_v,e0,quantitative)."
verde,17,"channel(v_v,e1,color)."
verde,17,"type(v_v,e1,quantitative)."
verde,17,"type(v_v,e2,quantitative)."
verde,17,"field(v_v,e0,""Gross_Total_Expenditure_x1000"")."
verde,17,"field(v_v,e1,""Social_care_related_quality_of_life_score_All"")."
verde,17,"verde_color_enc_scheme(v_v,e1,""Social_care_related_quality_of_life_score_All"",quantitative,""{""scheme"": ""greens""}"",1)."
verde,17,"channel(v_v,e2,x)."
verde,17,"channel(v_v,e0,y)."
verde,17,"field(v_v,e2,""Support_provided_to_carers_during_the_year"")."
verde,17,"zero(v_v,e1)."
verde,17,"zero(v_v,e2)."
verde,17,"mark(v_v,tick)."
verde,17,"log(v_v,e0)."
verde,18,view(v_v).
verde,18,"encoding(v_v,e0)."
verde,18,"encoding(v_v,e1)."
verde,18,"encoding(v_v,e2)."
verde,18,"bin(v_v,e1,10)."
verde,18,"channel(v_v,e0,color)."
verde,18,"type(v_v,e0,quantitative)."
verde,18,"type(v_v,e1,quantitative)."
verde,18,"type(v_v,e2,quantitative)."
verde,18,"field(v_v,e0,""Gross_Total_Expenditure_x1000"")."
verde,18,"field(v_v,e1,""Social_care_related_quality_of_life_score_All"")."
verde,18,"verde_color_enc_scheme(v_v,e0,""Gross_Total_Expenditure_x1000"",quantitative,""{""scheme"": ""oranges""}"",0)."
verde,18,"channel(v_v,e2,x)."
verde,18,"channel(v_v,e1,y)."
verde,18,"field(v_v,e2,""Support_provided_to_carers_during_the_year"")."
verde,18,"zero(v_v,e1)."
verde,18,"zero(v_v,e2)."
verde,18,"mark(v_v,tick)."
verde,18,"log(v_v,e0)."
verde,19,view(v_v).
verde,19,"encoding(v_v,e0)."
verde,19,"encoding(v_v,e1)."
verde,19,"encoding(v_v,e2)."
verde,19,"bin(v_v,e1,10)."
verde,19,"type(v_v,e0,quantitative)."
verde,19,"type(v_v,e1,quantitative)."
verde,19,"channel(v_v,e2,color)."
verde,19,"type(v_v,e2,quantitative)."
verde,19,"field(v_v,e0,""Gross_Total_Expenditure_x1000"")."
verde,19,"field(v_v,e1,""Social_care_related_quality_of_life_score_All"")."
verde,19,"channel(v_v,e1,x)."
verde,19,"channel(v_v,e0,y)."
verde,19,"field(v_v,e2,""Support_provided_to_carers_during_the_year"")."
verde,19,"zero(v_v,e1)."
verde,19,"zero(v_v,e2)."
verde,19,"mark(v_v,tick)."
verde,19,"log(v_v,e0)."
verde,20,view(v_v).
verde,20,"encoding(v_v,e0)."
verde,20,"encoding(v_v,e1)."
verde,20,"encoding(v_v,e2)."
verde,20,"bin(v_v,e1,10)."
verde,20,"type(v_v,e0,quantitative)."
verde,20,"type(v_v,e1,quantitative)."
verde,20,"type(v_v,e2,quantitative)."
verde,20,"field(v_v,e0,""Gross_Total_Expenditure_x1000"")."
verde,20,"field(v_v,e1,""Social_care_related_quality_of_life_score_All"")."
verde,20,"verde_color_double_enc_scheme(v_v,e1,""Social_care_related_quality_of_life_score_All"",quantitative,""{""scheme"": ""greens""}"",1)."
verde,20,"channel(v_v,e0,x)."
verde,20,"channel(v_v,e1,y)."
verde,20,"channel(v_v,e2,size)."
verde,20,"field(v_v,e2,""Support_provided_to_carers_during_the_year"")."
verde,20,"zero(v_v,e1)."
verde,20,"zero(v_v,e2)."
verde,20,"mark(v_v,point)."
verde,20,"log(v_v,e0)."
verde,21,view(v_v).
verde,21,"encoding(v_v,e0)."
verde,21,"encoding(v_v,e1)."
verde,21,"encoding(v_v,e2)."
verde,21,"bin(v_v,e2,10)."
verde,21,"type(v_v,e0,quantitative)."
verde,21,"type(v_v,e1,quantitative)."
verde,21,"type(v_v,e2,quantitative)."
verde,21,"field(v_v,e0,""Gross_Total_Expenditure_x1000"")."
verde,21,"field(v_v,e1,""Social_care_related_quality_of_life_score_All"")."
verde,21,"channel(v_v,e0,x)."
verde,21,"channel(v_v,e2,y)."
verde,21,"channel(v_v,e1,size)."
verde,21,"field(v_v,e2,""Support_provided_to_carers_during_the_year"")."
verde,21,"zero(v_v,e1)."
verde,21,"zero(v_v,e2)."
verde,21,"mark(v_v,point)."
verde,21,"log(v_v,e0)."
verde,21,"verde_color_mark(v_v,""{""color"": ""gray""}"",0)."
verde,22,view(v_v).
verde,22,"encoding(v_v,e0)."
verde,22,"encoding(v_v,e1)."
verde,22,"encoding(v_v,e2)."
verde,22,"bin(v_v,e1,10)."
verde,22,"type(v_v,e0,quantitative)."
verde,22,"type(v_v,e1,quantitative)."
verde,22,"type(v_v,e2,quantitative)."
verde,22,"field(v_v,e0,""Gross_Total_Expenditure_x1000"")."
verde,22,"field(v_v,e1,""Social_care_related_quality_of_life_score_All"")."
verde,22,"verde_color_double_enc_scheme(v_v,e1,""Social_care_related_quality_of_life_score_All"",quantitative,""{""scheme"": ""greens""}"",1)."
verde,22,"channel(v_v,e2,x)."
verde,22,"channel(v_v,e0,y)."
verde,22,"channel(v_v,e1,size)."
verde,22,"field(v_v,e2,""Support_provided_to_carers_during_the_year"")."
verde,22,"zero(v_v,e1)."
verde,22,"zero(v_v,e2)."
verde,22,"mark(v_v,point)."
verde,22,"log(v_v,e0)."
verde,23,view(v_v).
verde,23,"encoding(v_v,e0)."
verde,23,"encoding(v_v,e1)."
verde,23,"encoding(v_v,e2)."
verde,23,"bin(v_v,e1,10)."
verde,23,"type(v_v,e0,quantitative)."
verde,23,"type(v_v,e1,quantitative)."
verde,23,"type(v_v,e2,quantitative)."
verde,23,"field(v_v,e0,""Gross_Total_Expenditure_x1000"")."
verde,23,"field(v_v,e1,""Social_care_related_quality_of_life_score_All"")."
verde,23,"verde_color_double_enc_scheme(v_v,e1,""Social_care_related_quality_of_life_score_All"",quantitative,""{""scheme"": ""greens""}"",1)."
verde,23,"channel(v_v,e0,x)."
verde,23,"channel(v_v,e2,y)."
verde,23,"channel(v_v,e1,size)."
verde,23,"field(v_v,e2,""Support_provided_to_carers_during_the_year"")."
verde,23,"zero(v_v,e1)."
verde,23,"zero(v_v,e2)."
verde,23,"mark(v_v,point)."
verde,23,"log(v_v,e0)."
verde,24,view(v_v).
verde,24,"encoding(v_v,e0)."
verde,24,"encoding(v_v,e1)."
verde,24,"encoding(v_v,e2)."
verde,24,"bin(v_v,e1,10)."
verde,24,"type(v_v,e0,quantitative)."
verde,24,"type(v_v,e1,quantitative)."
verde,24,"channel(v_v,e2,color)."
verde,24,"type(v_v,e2,quantitative)."
verde,24,"field(v_v,e0,""Gross_Total_Expenditure_x1000"")."
verde,24,"field(v_v,e1,""Social_care_related_quality_of_life_score_All"")."
verde,24,"channel(v_v,e0,x)."
verde,24,"channel(v_v,e1,y)."
verde,24,"field(v_v,e2,""Support_provided_to_carers_during_the_year"")."
verde,24,"zero(v_v,e1)."
verde,24,"zero(v_v,e2)."
verde,24,"mark(v_v,tick)."
verde,24,"log(v_v,e0)."
verde,25,view(v_v).
verde,25,"encoding(v_v,e0)."
verde,25,"encoding(v_v,e1)."
verde,25,"encoding(v_v,e2)."
verde,25,"bin(v_v,e1,10)."
verde,25,"type(v_v,e0,quantitative)."
verde,25,"type(v_v,e1,quantitative)."
verde,25,"type(v_v,e2,quantitative)."
verde,25,"field(v_v,e0,""Gross_Total_Expenditure_x1000"")."
verde,25,"field(v_v,e1,""Social_care_related_quality_of_life_score_All"")."
verde,25,"verde_color_double_enc_scheme(v_v,e1,""Social_care_related_quality_of_life_score_All"",quantitative,""{""scheme"": ""greens""}"",1)."
verde,25,"channel(v_v,e2,x)."
verde,25,"channel(v_v,e0,y)."
verde,25,"channel(v_v,e1,row)."
verde,25,"field(v_v,e2,""Support_provided_to_carers_during_the_year"")."
verde,25,"zero(v_v,e1)."
verde,25,"zero(v_v,e2)."
verde,25,"mark(v_v,point)."
verde,25,"log(v_v,e0)."
verde,26,view(v_v).
verde,26,"encoding(v_v,e0)."
verde,26,"encoding(v_v,e1)."
verde,26,"encoding(v_v,e2)."
verde,26,"bin(v_v,e1,10)."
verde,26,"type(v_v,e0,quantitative)."
verde,26,"type(v_v,e1,quantitative)."
verde,26,"type(v_v,e2,quantitative)."
verde,26,"field(v_v,e0,""Gross_Total_Expenditure_x1000"")."
verde,26,"field(v_v,e1,""Social_care_related_quality_of_life_score_All"")."
verde,26,"verde_color_double_enc_scheme(v_v,e1,""Social_care_related_quality_of_life_score_All"",quantitative,""{""scheme"": ""greens""}"",1)."
verde,26,"channel(v_v,e0,x)."
verde,26,"channel(v_v,e2,y)."
verde,26,"channel(v_v,e1,row)."
verde,26,"field(v_v,e2,""Support_provided_to_carers_during_the_year"")."
verde,26,"zero(v_v,e1)."
verde,26,"zero(v_v,e2)."
verde,26,"mark(v_v,point)."
verde,26,"log(v_v,e0)."
verde,27,view(v_v).
verde,27,"encoding(v_v,e0)."
verde,27,"encoding(v_v,e1)."
verde,27,"encoding(v_v,e2)."
verde,27,"bin(v_v,e1,10)."
verde,27,"type(v_v,e0,quantitative)."
verde,27,"type(v_v,e1,quantitative)."
verde,27,"type(v_v,e2,quantitative)."
verde,27,"field(v_v,e0,""Gross_Total_Expenditure_x1000"")."
verde,27,"field(v_v,e1,""Social_care_related_quality_of_life_score_All"")."
verde,27,"verde_color_double_enc_scheme(v_v,e1,""Social_care_related_quality_of_life_score_All"",quantitative,""{""scheme"": ""greens""}"",1)."
verde,27,"channel(v_v,e2,x)."
verde,27,"channel(v_v,e0,y)."
verde,27,"channel(v_v,e1,column)."
verde,27,"field(v_v,e2,""Support_provided_to_carers_during_the_year"")."
verde,27,"zero(v_v,e1)."
verde,27,"zero(v_v,e2)."
verde,27,"mark(v_v,point)."
verde,27,"log(v_v,e0)."
verde,28,view(v_v).
verde,28,"encoding(v_v,e0)."
verde,28,"encoding(v_v,e1)."
verde,28,"encoding(v_v,e2)."
verde,28,"bin(v_v,e1,10)."
verde,28,"type(v_v,e0,quantitative)."
verde,28,"type(v_v,e1,quantitative)."
verde,28,"type(v_v,e2,quantitative)."
verde,28,"field(v_v,e0,""Gross_Total_Expenditure_x1000"")."
verde,28,"field(v_v,e1,""Social_care_related_quality_of_life_score_All"")."
verde,28,"verde_color_double_enc_scheme(v_v,e1,""Social_care_related_quality_of_life_score_All"",quantitative,""{""scheme"": ""greens""}"",1)."
verde,28,"channel(v_v,e0,x)."
verde,28,"channel(v_v,e2,y)."
verde,28,"channel(v_v,e1,column)."
verde,28,"field(v_v,e2,""Support_provided_to_carers_during_the_year"")."
verde,28,"zero(v_v,e1)."
verde,28,"zero(v_v,e2)."
verde,28,"mark(v_v,point)."
verde,28,"log(v_v,e0)."
verde,29,view(v_v).
verde,29,"encoding(v_v,e0)."
verde,29,"encoding(v_v,e1)."
verde,29,"encoding(v_v,e2)."
verde,29,"bin(v_v,e1,10)."
verde,29,"bin(v_v,e2,10)."
verde,29,"type(v_v,e0,quantitative)."
verde,29,"type(v_v,e1,quantitative)."
verde,29,"type(v_v,e2,quantitative)."
verde,29,"field(v_v,e0,""Gross_Total_Expenditure_x1000"")."
verde,29,"field(v_v,e1,""Social_care_related_quality_of_life_score_All"")."
verde,29,"aggregate(v_v,e0,mean)."
verde,29,"verde_color_double_enc_scheme(v_v,e1,""Social_care_related_quality_of_life_score_All"",quantitative,""{""scheme"": ""greens""}"",1)."
verde,29,"channel(v_v,e2,x)."
verde,29,"channel(v_v,e1,y)."
verde,29,"channel(v_v,e0,size)."
verde,29,"field(v_v,e2,""Support_provided_to_carers_during_the_year"")."
verde,29,"zero(v_v,e1)."
verde,29,"zero(v_v,e2)."
verde,29,"mark(v_v,point)."
verde,29,"log(v_v,e0)."
verde,30,view(v_v).
verde,30,"encoding(v_v,e0)."
verde,30,"encoding(v_v,e1)."
verde,30,"encoding(v_v,e2)."
verde,30,"bin(v_v,e1,10)."
verde,30,"bin(v_v,e2,10)."
verde,30,"type(v_v,e0,quantitative)."
verde,30,"type(v_v,e1,quantitative)."
verde,30,"type(v_v,e2,quantitative)."
verde,30,"field(v_v,e0,""Gross_Total_Expenditure_x1000"")."
verde,30,"field(v_v,e1,""Social_care_related_quality_of_life_score_All"")."
verde,30,"aggregate(v_v,e0,mean)."
verde,30,"verde_color_double_enc_scheme(v_v,e1,""Social_care_related_quality_of_life_score_All"",quantitative,""{""scheme"": ""greens""}"",1)."
verde,30,"channel(v_v,e1,x)."
verde,30,"channel(v_v,e2,y)."
verde,30,"channel(v_v,e0,size)."
verde,30,"field(v_v,e2,""Support_provided_to_carers_during_the_year"")."
verde,30,"zero(v_v,e1)."
verde,30,"zero(v_v,e2)."
verde,30,"mark(v_v,point)."
verde,30,"log(v_v,e0)."
verde,31,view(v_v).
verde,31,"encoding(v_v,e0)."
verde,31,"encoding(v_v,e1)."
verde,31,"encoding(v_v,e2)."
verde,31,"bin(v_v,e2,10)."
verde,31,"type(v_v,e0,quantitative)."
verde,31,"channel(v_v,e1,color)."
verde,31,"type(v_v,e1,quantitative)."
verde,31,"type(v_v,e2,quantitative)."
verde,31,"field(v_v,e0,""Gross_Total_Expenditure_x1000"")."
verde,31,"field(v_v,e1,""Social_care_related_quality_of_life_score_All"")."
verde,31,"verde_color_enc_scheme(v_v,e1,""Social_care_related_quality_of_life_score_All"",quantitative,""{""scheme"": ""greens""}"",1)."
verde,31,"channel(v_v,e0,x)."
verde,31,"channel(v_v,e2,y)."
verde,31,"field(v_v,e2,""Support_provided_to_carers_during_the_year"")."
verde,31,"zero(v_v,e1)."
verde,31,"zero(v_v,e2)."
verde,31,"mark(v_v,tick)."
verde,31,"log(v_v,e0)."
verde,32,view(v_v).
verde,32,"encoding(v_v,e0)."
verde,32,"encoding(v_v,e1)."
verde,32,"encoding(v_v,e2)."
verde,32,"bin(v_v,e2,10)."
verde,32,"type(v_v,e0,quantitative)."
verde,32,"type(v_v,e1,quantitative)."
verde,32,"type(v_v,e2,quantitative)."
verde,32,"field(v_v,e0,""Gross_Total_Expenditure_x1000"")."
verde,32,"field(v_v,e1,""Social_care_related_quality_of_life_score_All"")."
verde,32,"channel(v_v,e1,x)."
verde,32,"channel(v_v,e0,y)."
verde,32,"channel(v_v,e2,column)."
verde,32,"field(v_v,e2,""Support_provided_to_carers_during_the_year"")."
verde,32,"zero(v_v,e1)."
verde,32,"zero(v_v,e2)."
verde,32,"mark(v_v,point)."
verde,32,"log(v_v,e0)."
verde,32,"verde_color_mark(v_v,""{""color"": ""gray""}"",0)."
verde,33,view(v_v).
verde,33,"encoding(v_v,e0)."
verde,33,"encoding(v_v,e1)."
verde,33,"encoding(v_v,e2)."
verde,33,"bin(v_v,e2,10)."
verde,33,"type(v_v,e0,quantitative)."
verde,33,"type(v_v,e1,quantitative)."
verde,33,"type(v_v,e2,quantitative)."
verde,33,"field(v_v,e0,""Gross_Total_Expenditure_x1000"")."
verde,33,"field(v_v,e1,""Social_care_related_quality_of_life_score_All"")."
verde,33,"channel(v_v,e0,x)."
verde,33,"channel(v_v,e1,y)."
verde,33,"channel(v_v,e2,column)."
verde,33,"field(v_v,e2,""Support_provided_to_carers_during_the_year"")."
verde,33,"zero(v_v,e1)."
verde,33,"zero(v_v,e2)."
verde,33,"mark(v_v,point)."
verde,33,"log(v_v,e0)."
verde,33,"verde_color_mark(v_v,""{""color"": ""gray""}"",0)."
verde,34,view(v_v).
verde,34,"encoding(v_v,e0)."
verde,34,"encoding(v_v,e1)."
verde,34,"encoding(v_v,e2)."
verde,34,"bin(v_v,e2,10)."
verde,34,"type(v_v,e0,quantitative)."
verde,34,"type(v_v,e1,quantitative)."
verde,34,"type(v_v,e2,quantitative)."
verde,34,"field(v_v,e0,""Gross_Total_Expenditure_x1000"")."
verde,34,"field(v_v,e1,""Social_care_related_quality_of_life_score_All"")."
verde,34,"channel(v_v,e1,x)."
verde,34,"channel(v_v,e0,y)."
verde,34,"channel(v_v,e2,row)."
verde,34,"field(v_v,e2,""Support_provided_to_carers_during_the_year"")."
verde,34,"zero(v_v,e1)."
verde,34,"zero(v_v,e2)."
verde,34,"mark(v_v,point)."
verde,34,"log(v_v,e0)."
verde,34,"verde_color_mark(v_v,""{""color"": ""gray""}"",0)."
verde,35,view(v_v).
verde,35,"encoding(v_v,e0)."
verde,35,"encoding(v_v,e1)."
verde,35,"encoding(v_v,e2)."
verde,35,"bin(v_v,e2,10)."
verde,35,"type(v_v,e0,quantitative)."
verde,35,"type(v_v,e1,quantitative)."
verde,35,"type(v_v,e2,quantitative)."
verde,35,"field(v_v,e0,""Gross_Total_Expenditure_x1000"")."
verde,35,"field(v_v,e1,""Social_care_related_quality_of_life_score_All"")."
verde,35,"channel(v_v,e0,x)."
verde,35,"channel(v_v,e1,y)."
verde,35,"channel(v_v,e2,row)."
verde,35,"field(v_v,e2,""Support_provided_to_carers_during_the_year"")."
verde,35,"zero(v_v,e1)."
verde,35,"zero(v_v,e2)."
verde,35,"mark(v_v,point)."
verde,35,"log(v_v,e0)."
verde,35,"verde_color_mark(v_v,""{""color"": ""gray""}"",0)."
verde,36,view(v_v).
verde,36,"encoding(v_v,e0)."
verde,36,"encoding(v_v,e1)."
verde,36,"encoding(v_v,e2)."
verde,36,"bin(v_v,e1,10)."
verde,36,"type(v_v,e0,quantitative)."
verde,36,"type(v_v,e1,quantitative)."
verde,36,"type(v_v,e2,quantitative)."
verde,36,"field(v_v,e0,""Gross_Total_Expenditure_x1000"")."
verde,36,"field(v_v,e1,""Social_care_related_quality_of_life_score_All"")."
verde,36,"verde_color_double_enc_scheme(v_v,e1,""Social_care_related_quality_of_life_score_All"",quantitative,""{""scheme"": ""greens""}"",1)."
verde,36,"channel(v_v,e1,x)."
verde,36,"channel(v_v,e0,y)."
verde,36,"channel(v_v,e2,size)."
verde,36,"field(v_v,e2,""Support_provided_to_carers_during_the_year"")."
verde,36,"zero(v_v,e1)."
verde,36,"zero(v_v,e2)."
verde,36,"mark(v_v,point)."
verde,36,"log(v_v,e0)."
verde,37,view(v_v).
verde,37,"encoding(v_v,e0)."
verde,37,"encoding(v_v,e1)."
verde,37,"encoding(v_v,e2)."
verde,37,"bin(v_v,e2,10)."
verde,37,"type(v_v,e0,quantitative)."
verde,37,"type(v_v,e1,quantitative)."
verde,37,"type(v_v,e2,quantitative)."
verde,37,"field(v_v,e0,""Gross_Total_Expenditure_x1000"")."
verde,37,"field(v_v,e1,""Social_care_related_quality_of_life_score_All"")."
verde,37,"channel(v_v,e2,x)."
verde,37,"channel(v_v,e0,y)."
verde,37,"channel(v_v,e1,size)."
verde,37,"field(v_v,e2,""Support_provided_to_carers_during_the_year"")."
verde,37,"zero(v_v,e1)."
verde,37,"zero(v_v,e2)."
verde,37,"mark(v_v,point)."
verde,37,"log(v_v,e0)."
verde,37,"verde_color_mark(v_v,""{""color"": ""gray""}"",0)."
verde,38,view(v_v).
verde,38,"encoding(v_v,e0)."
verde,38,"encoding(v_v,e1)."
verde,38,"encoding(v_v,e2)."
verde,38,"bin(v_v,e2,10)."
verde,38,"type(v_v,e0,quantitative)."
verde,38,"type(v_v,e1,quantitative)."
verde,38,"type(v_v,e2,quantitative)."
verde,38,"field(v_v,e0,""Gross_Total_Expenditure_x1000"")."
verde,38,"field(v_v,e1,""Social_care_related_quality_of_life_score_All"")."
verde,38,"channel(v_v,e1,x)."
verde,38,"channel(v_v,e2,y)."
verde,38,"channel(v_v,e0,size)."
verde,38,"field(v_v,e2,""Support_provided_to_carers_during_the_year"")."
verde,38,"zero(v_v,e1)."
verde,38,"zero(v_v,e2)."
verde,38,"mark(v_v,point)."
verde,38,"log(v_v,e0)."
verde,38,"verde_color_mark(v_v,""{""color"": ""gray""}"",0)."
verde,39,view(v_v).
verde,39,"encoding(v_v,e0)."
verde,39,"encoding(v_v,e1)."
verde,39,"encoding(v_v,e2)."
verde,39,"bin(v_v,e1,10)."
verde,39,"bin(v_v,e2,10)."
verde,39,"type(v_v,e0,quantitative)."
verde,39,"type(v_v,e1,quantitative)."
verde,39,"type(v_v,e2,quantitative)."
verde,39,"field(v_v,e0,""Gross_Total_Expenditure_x1000"")."
verde,39,"field(v_v,e1,""Social_care_related_quality_of_life_score_All"")."
verde,39,"aggregate(v_v,e0,sum)."
verde,39,"verde_color_double_enc_scheme(v_v,e1,""Social_care_related_quality_of_life_score_All"",quantitative,""{""scheme"": ""greens""}"",1)."
verde,39,"channel(v_v,e2,x)."
verde,39,"channel(v_v,e1,y)."
verde,39,"channel(v_v,e0,size)."
verde,39,"field(v_v,e2,""Support_provided_to_carers_during_the_year"")."
verde,39,"zero(v_v,e1)."
verde,39,"zero(v_v,e2)."
verde,39,"mark(v_v,point)."
verde,39,"log(v_v,e0)."
verde,40,view(v_v).
verde,40,"encoding(v_v,e0)."
verde,40,"encoding(v_v,e1)."
verde,40,"encoding(v_v,e2)."
verde,40,"bin(v_v,e1,10)."
verde,40,"bin(v_v,e2,10)."
verde,40,"type(v_v,e0,quantitative)."
verde,40,"type(v_v,e1,quantitative)."
verde,40,"type(v_v,e2,quantitative)."
verde,40,"field(v_v,e0,""Gross_Total_Expenditure_x1000"")."
verde,40,"field(v_v,e1,""Social_care_related_quality_of_life_score_All"")."
verde,40,"aggregate(v_v,e0,sum)."
verde,40,"verde_color_double_enc_scheme(v_v,e1,""Social_care_related_quality_of_life_score_All"",quantitative,""{""scheme"": ""greens""}"",1)."
verde,40,"channel(v_v,e1,x)."
verde,40,"channel(v_v,e2,y)."
verde,40,"channel(v_v,e0,size)."
verde,40,"field(v_v,e2,""Support_provided_to_carers_during_the_year"")."
verde,40,"zero(v_v,e1)."
verde,40,"zero(v_v,e2)."
verde,40,"mark(v_v,point)."
verde,40,"log(v_v,e0)."
verde,41,view(v_v).
verde,41,"encoding(v_v,e0)."
verde,41,"encoding(v_v,e1)."
verde,41,"encoding(v_v,e2)."
verde,41,"bin(v_v,e1,10)."
verde,41,"type(v_v,e0,quantitative)."
verde,41,"type(v_v,e1,quantitative)."
verde,41,"type(v_v,e2,quantitative)."
verde,41,"field(v_v,e0,""Gross_Total_Expenditure_x1000"")."
verde,41,"field(v_v,e1,""Social_care_related_quality_of_life_score_All"")."
verde,41,"verde_color_double_enc_scheme(v_v,e1,""Social_care_related_quality_of_life_score_All"",quantitative,""{""scheme"": ""greens""}"",1)."
verde,41,"channel(v_v,e2,x)."
verde,41,"channel(v_v,e1,y)."
verde,41,"channel(v_v,e0,size)."
verde,41,"field(v_v,e2,""Support_provided_to_carers_during_the_year"")."
verde,41,"zero(v_v,e1)."
verde,41,"zero(v_v,e2)."
verde,41,"mark(v_v,point)."
verde,41,"log(v_v,e0)."
verde,42,view(v_v).
verde,42,"encoding(v_v,e0)."
verde,42,"encoding(v_v,e1)."
verde,42,"encoding(v_v,e2)."
verde,42,"bin(v_v,e2,10)."
verde,42,"type(v_v,e0,quantitative)."
verde,42,"type(v_v,e1,quantitative)."
verde,42,"type(v_v,e2,quantitative)."
verde,42,"field(v_v,e0,""Gross_Total_Expenditure_x1000"")."
verde,42,"field(v_v,e1,""Social_care_related_quality_of_life_score_All"")."
verde,42,"channel(v_v,e2,x)."
verde,42,"channel(v_v,e1,y)."
verde,42,"channel(v_v,e0,size)."
verde,42,"field(v_v,e2,""Support_provided_to_carers_during_the_year"")."
verde,42,"zero(v_v,e1)."
verde,42,"zero(v_v,e2)."
verde,42,"mark(v_v,point)."
verde,42,"log(v_v,e0)."
verde,42,"verde_color_mark(v_v,""{""color"": ""gray""}"",0)."
verde,43,view(v_v).
verde,43,"encoding(v_v,e0)."
verde,43,"encoding(v_v,e1)."
verde,43,"encoding(v_v,e2)."
verde,43,"bin(v_v,e1,10)."
verde,43,"bin(v_v,e2,10)."
verde,43,"type(v_v,e0,quantitative)."
verde,43,"type(v_v,e1,quantitative)."
verde,43,"type(v_v,e2,quantitative)."
verde,43,"field(v_v,e0,""Gross_Total_Expenditure_x1000"")."
verde,43,"field(v_v,e1,""Social_care_related_quality_of_life_score_All"")."
verde,43,"aggregate(v_v,e0,median)."
verde,43,"verde_color_double_enc_scheme(v_v,e1,""Social_care_related_quality_of_life_score_All"",quantitative,""{""scheme"": ""greens""}"",1)."
verde,43,"channel(v_v,e2,x)."
verde,43,"channel(v_v,e1,y)."
verde,43,"channel(v_v,e0,size)."
verde,43,"field(v_v,e2,""Support_provided_to_carers_during_the_year"")."
verde,43,"zero(v_v,e1)."
verde,43,"zero(v_v,e2)."
verde,43,"mark(v_v,point)."
verde,43,"log(v_v,e0)."
verde,44,view(v_v).
verde,44,"encoding(v_v,e0)."
verde,44,"encoding(v_v,e1)."
verde,44,"encoding(v_v,e2)."
verde,44,"bin(v_v,e1,10)."
verde,44,"bin(v_v,e2,10)."
verde,44,"type(v_v,e0,quantitative)."
verde,44,"type(v_v,e1,quantitative)."
verde,44,"type(v_v,e2,quantitative)."
verde,44,"field(v_v,e0,""Gross_Total_Expenditure_x1000"")."
verde,44,"field(v_v,e1,""Social_care_related_quality_of_life_score_All"")."
verde,44,"aggregate(v_v,e0,median)."
verde,44,"verde_color_double_enc_scheme(v_v,e1,""Social_care_related_quality_of_life_score_All"",quantitative,""{""scheme"": ""greens""}"",1)."
verde,44,"channel(v_v,e1,x)."
verde,44,"channel(v_v,e2,y)."
verde,44,"channel(v_v,e0,size)."
verde,44,"field(v_v,e2,""Support_provided_to_carers_during_the_year"")."
verde,44,"zero(v_v,e1)."
verde,44,"zero(v_v,e2)."
verde,44,"mark(v_v,point)."
verde,44,"log(v_v,e0)."
verde,45,view(v_v).
verde,45,"encoding(v_v,e0)."
verde,45,"encoding(v_v,e1)."
verde,45,"encoding(v_v,e2)."
verde,45,"bin(v_v,e1,10)."
verde,45,"bin(v_v,e2,10)."
verde,45,"type(v_v,e0,quantitative)."
verde,45,"type(v_v,e1,quantitative)."
verde,45,"type(v_v,e2,quantitative)."
verde,45,"field(v_v,e0,""Gross_Total_Expenditure_x1000"")."
verde,45,"field(v_v,e1,""Social_care_related_quality_of_life_score_All"")."
verde,45,"aggregate(v_v,e0,max)."
verde,45,"verde_color_double_enc_scheme(v_v,e1,""Social_care_related_quality_of_life_score_All"",quantitative,""{""scheme"": ""greens""}"",1)."
verde,45,"channel(v_v,e2,x)."
verde,45,"channel(v_v,e1,y)."
verde,45,"channel(v_v,e0,size)."
verde,45,"field(v_v,e2,""Support_provided_to_carers_during_the_year"")."
verde,45,"zero(v_v,e1)."
verde,45,"zero(v_v,e2)."
verde,45,"mark(v_v,point)."
verde,45,"log(v_v,e0)."
verde,46,view(v_v).
verde,46,"encoding(v_v,e0)."
verde,46,"encoding(v_v,e1)."
verde,46,"encoding(v_v,e2)."
verde,46,"bin(v_v,e1,10)."
verde,46,"bin(v_v,e2,10)."
verde,46,"type(v_v,e0,quantitative)."
verde,46,"type(v_v,e1,quantitative)."
verde,46,"type(v_v,e2,quantitative)."
verde,46,"field(v_v,e0,""Gross_Total_Expenditure_x1000"")."
verde,46,"field(v_v,e1,""Social_care_related_quality_of_life_score_All"")."
verde,46,"aggregate(v_v,e0,max)."
verde,46,"verde_color_double_enc_scheme(v_v,e1,""Social_care_related_quality_of_life_score_All"",quantitative,""{""scheme"": ""greens""}"",1)."
verde,46,"channel(v_v,e1,x)."
verde,46,"channel(v_v,e2,y)."
verde,46,"channel(v_v,e0,size)."
verde,46,"field(v_v,e2,""Support_provided_to_carers_during_the_year"")."
verde,46,"zero(v_v,e1)."
verde,46,"zero(v_v,e2)."
verde,46,"mark(v_v,point)."
verde,46,"log(v_v,e0)."
verde,47,view(v_v).
